연도,월,시도,시군구,빈집비율_다세대주택,빈집비율_단독주택,빈집비율_비주거용 건물 내 주택,빈집비율_아파트,빈집비율_연립주택,빈집비율_합계,빈집수_다세대주택,빈집수_단독주택,빈집수_비주거용 건물 내 주택,빈집수_아파트,빈집수_연립주택,빈집수_합계,총주택수_다세대주택,총주택수_단독주택,총주택수_비주거용 건물 내 주택,총주택수_아파트,총주택수_연립주택,총주택수_합계,매매가격지수_주택종합,매매가격지수_주택종합_증감률,전세가격지수_주택종합,전세가격지수_주택종합_증감률,월세통합가격지수_주택종합,월세통합가격지수_주택종합_증감률,매매가격지수_아파트,매매가격지수_아파트_증감률,전세가격지수_아파트,전세가격지수_아파트_증감률,월세통합가격지수_아파트,월세통합가격지수_아파트_증감률,지역별_지가지수,행정구역별 주택거래현황_동(호)수,행정구역별 주택거래현황_면적_천㎡,행정구역별 아파트거래현황_동(호)수,행정구역별 아파트거래현황_면적_천㎡,행정구역별 토지거래현황_필지수,행정구역별 토지거래현황_면적_천㎡,건물에너지사용량통계_건물수_동,건물에너지사용량통계_연면적_㎡,건물에너지사용량통계_에너지사용량_TOE,건물에너지사용량통계_전기_TOE,건물에너지사용량통계_도시가스_TOE,건물에너지사용량통계_지역난방_TOE,순이동[명],시도간전입[명],시도간전출[명],시도내이동-시군구간 전입[명],시도내이동-시군구간 전출[명],시도내이동-시군구내[명],총전입[명],총전출[명],광역교통시설_대중교통/도보_15분 이내_접근가능시설수(개),광역교통시설_대중교통/도보_15분 이내_접근가능인구비율(%),광역교통시설_대중교통/도보_30분 이내_접근가능시설수(개),광역교통시설_대중교통/도보_30분 이내_접근가능인구비율(%),광역교통시설_대중교통/도보_45분 이내_접근가능시설수(개),광역교통시설_대중교통/도보_45분 이내_접근가능인구비율(%),광역교통시설_대중교통/도보_60분 이내_접근가능시설수(개),광역교통시설_대중교통/도보_60분 이내_접근가능인구비율(%),광역교통시설_대중교통/도보_평균접근시간(분),광역교통시설_승용차_15분 이내_접근가능시설수(개),광역교통시설_승용차_15분 이내_접근가능인구비율(%),광역교통시설_승용차_30분 이내_접근가능시설수(개),광역교통시설_승용차_30분 이내_접근가능인구비율(%),광역교통시설_승용차_45분 이내_접근가능시설수(개),광역교통시설_승용차_45분 이내_접근가능인구비율(%),광역교통시설_승용차_60분 이내_접근가능시설수(개),광역교통시설_승용차_60분 이내_접근가능인구비율(%),광역교통시설_승용차_평균접근시간(분),교육시설_대중교통/도보_15분 이내_접근가능시설수(개),교육시설_대중교통/도보_15분 이내_접근가능인구비율(%),교육시설_대중교통/도보_30분 이내_접근가능시설수(개),교육시설_대중교통/도보_30분 이내_접근가능인구비율(%),교육시설_대중교통/도보_45분 이내_접근가능시설수(개),교육시설_대중교통/도보_45분 이내_접근가능인구비율(%),교육시설_대중교통/도보_60분 이내_접근가능시설수(개),교육시설_대중교통/도보_60분 이내_접근가능인구비율(%),교육시설_대중교통/도보_평균접근시간(분),교육시설_승용차_15분 이내_접근가능시설수(개),교육시설_승용차_15분 이내_접근가능인구비율(%),교육시설_승용차_30분 이내_접근가능시설수(개),교육시설_승용차_30분 이내_접근가능인구비율(%),교육시설_승용차_45분 이내_접근가능시설수(개),교육시설_승용차_45분 이내_접근가능인구비율(%),교육시설_승용차_60분 이내_접근가능시설수(개),교육시설_승용차_60분 이내_접근가능인구비율(%),교육시설_승용차_평균접근시간(분),의료시설_대중교통/도보_15분 이내_접근가능시설수(개),의료시설_대중교통/도보_15분 이내_접근가능인구비율(%),의료시설_대중교통/도보_30분 이내_접근가능시설수(개),의료시설_대중교통/도보_30분 이내_접근가능인구비율(%),의료시설_대중교통/도보_45분 이내_접근가능시설수(개),의료시설_대중교통/도보_45분 이내_접근가능인구비율(%),의료시설_대중교통/도보_60분 이내_접근가능시설수(개),의료시설_대중교통/도보_60분 이내_접근가능인구비율(%),의료시설_대중교통/도보_평균접근시간(분),의료시설_승용차_15분 이내_접근가능시설수(개),의료시설_승용차_15분 이내_접근가능인구비율(%),의료시설_승용차_30분 이내_접근가능시설수(개),의료시설_승용차_30분 이내_접근가능인구비율(%),의료시설_승용차_45분 이내_접근가능시설수(개),의료시설_승용차_45분 이내_접근가능인구비율(%),의료시설_승용차_60분 이내_접근가능시설수(개),의료시설_승용차_60분 이내_접근가능인구비율(%),의료시설_승용차_평균접근시간(분),판매시설_대중교통/도보_15분 이내_접근가능시설수(개),판매시설_대중교통/도보_15분 이내_접근가능인구비율(%),판매시설_대중교통/도보_30분 이내_접근가능시설수(개),판매시설_대중교통/도보_30분 이내_접근가능인구비율(%),판매시설_대중교통/도보_45분 이내_접근가능시설수(개),판매시설_대중교통/도보_45분 이내_접근가능인구비율(%),판매시설_대중교통/도보_60분 이내_접근가능시설수(개),판매시설_대중교통/도보_60분 이내_접근가능인구비율(%),판매시설_대중교통/도보_평균접근시간(분),판매시설_승용차_15분 이내_접근가능시설수(개),판매시설_승용차_15분 이내_접근가능인구비율(%),판매시설_승용차_30분 이내_접근가능시설수(개),판매시설_승용차_30분 이내_접근가능인구비율(%),판매시설_승용차_45분 이내_접근가능시설수(개),판매시설_승용차_45분 이내_접근가능인구비율(%),판매시설_승용차_60분 이내_접근가능시설수(개),판매시설_승용차_60분 이내_접근가능인구비율(%),판매시설_승용차_평균접근시간(분),migration_전입사유_직업_총합,migration_전입사유_직업_평균,migration_전입사유_가족_총합,migration_전입사유_가족_평균,migration_전입사유_주택_총합,migration_전입사유_주택_평균,migration_전입사유_교육_총합,migration_전입사유_교육_평균,migration_전입사유_주거환경_총합,migration_전입사유_주거환경_평균,migration_전입사유_자연환경_총합,migration_전입사유_자연환경_평균,migration_전입사유_기타_총합,migration_전입사유_기타_평균,migration_이동_총인구수_총합,migration_이동_총인구수_평균,migration_이동_남자인구수_총합,migration_이동_남자인구수_평균,migration_이동_여자인구수_총합,migration_이동_여자인구수_평균,migration_전출지역_총개수,migration_전출_시도_종류수,migration_전출_시군구_종류수,migration_전출지역_집중도,migration_전입사유_직업_비중,migration_전입사유_가족_비중,migration_전입사유_주택_비중,migration_전입사유_교육_비중,migration_전입사유_주거환경_비중,migration_전입사유_자연환경_비중,migration_전입사유_기타_비중,migration_남성비율,migration_여성비율,재정자립도(세입과목개편전),재정자립도(세입과목개편후),총가구 수(일반가구),주택소유가구 수,주택소유가구비율(%),무주택가구 수,무주택가구비율(%),도시지역 인구(명),도시지역 면적(㎡),1인당면적_주택+상업+공업지역(㎡),1인당면적_주거지역(㎡),1인당면적_상업지역(㎡),1인당면적_공업지역(㎡),1인당면적_녹지지역(㎡),청년순이동률(19~39세) (%),청년순이동(19~39세) (명),청년연앙인구(19~39세) (명),청년순이동률(19~34세) (%),청년순이동(19~34세) (명),청년연앙인구(19~34세) (명),재정자주도(세입과목개편전),재정자주도(세입과목개편후),미충족의료율,노인천명당 노인여가복지시설수(개),노인여가복지시설수(개),60세이상 주민등록인구(명),자동차 천대당 교통사고발생건수(건),교통사고발생건수(건),독거노인가구비율(%),65세이상 1인가구,전체 일반가구,인구십만명당_자살률_합계(%),인구십만명당_자살률_남자(%),인구십만명당_자살률_여자(%),1인가구비율(%),1인가구,일반가구,신혼부부수,유아 천명당 보육시설수(개),보육시설(개),주민등록인구(0~5세)(명),인구 천명당 의료기관병상수(개),총병상수(개),유치원 수,대학교 수,일반대 수,전문대 수,교육대 수,산업대 수,초등학교 수,노후주택비율(%),30년 이상 노후주택(호),전체주택(호),인구십만명당 문화기반시설수(개),문화기반시설수(개),인구천명당 종사자수,종사자수(명),인구천명당 사업체수(개),사업체수(개),합계출산율(%),1인당 자동차등록대수(대),자동차등록대수(대),주민등록인구(명),혼인건수,이혼건수,출생아_전체,출생아_남자,출생아_여자,사망자수_남자,사망자수_여자,사망자수_전체,고령인구비율,65세이상인구,전체인구,미분양현황 수,교통사고_안전등급,화재_안전등급,범죄_안전등급,생활안전_안전등급,자살_안전등급,감염병_안전등급
2019,2,충청남도,태안군,0.3516848599905078,0.0638186573670444,0.1284722222222222,0.2820408163265306,0.277942631058358,0.1510495946759177,741.0,1098.0,74.0,2073.0,281.0,4267.0,2107.0,17205.0,576.0,7350.0,1011.0,28249.0,99.78538194444444,0.1591145833333333,101.89121527777776,0.1300694444444444,97.37921875,0.06390625,99.8409027777778,0.2192708333333333,102.0752777777778,0.2333333333333333,95.6915625,0.1207291666666666,92.921,79.0,7.0,44.0,3.0,463.0,661.0,17857.0,4438492.0,37043.0,31415.0,5629.0,0.0,-29.0,345.0,343.0,129.0,160.0,108.0,582.0,611.0,0.09,9.35,0.13,12.25,0.22,15.66,0.31,19.32,117.86,0.17,16.68,0.33,23.17,0.49,29.43,0.79,32.63,73.9,0.59,47.06,1.51,77.9,2.39,82.13,4.76,85.34,67.06,2.85,91.35,7.99,97.57,10.13,99.99,13.0,99.99,7.03,1.64,20.02,2.92,37.28,4.09,49.29,5.89,58.15,105.39,4.3,57.85,7.45,77.02,8.37,86.52,9.18,92.84,21.09,0.65,15.2,1.03,23.22,1.48,30.35,2.21,43.1,114.96,1.39,30.22,2.92,66.46,5.26,82.17,7.82,92.48,27.19,110.0,0.5,27.0,0.12,36.0,0.16,5.0,0.02,7.0,0.03,16.0,0.07,18.0,0.08,330.198,1.508,182.157,0.832,148.041,0.676,219.0,17.0,99.0,0.9224,0.5023,0.1233,0.1644,0.0228,0.032,0.0731,0.0822,0.5517,0.4483,19.7,13.9,26887.0,16682.0,62.0,10205.0,38.0,38292.0,36291475.0,286.35,122.39,46.4,117.56,661.19,-3.7,-427.0,11668.0,-4.7,-396.0,8393.0,65.9,60.1,4.3,9.5,236.0,24907.0,7.9,268.0,14.3,3849.0,26887.0,44.8,60.1,29.1,34.2,9191.0,26887.0,1120.0,13.9,24.0,1724.0,6.9,436.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,27.9,7895.0,28249.0,15.9,10.0,404.1,25356.0,102.8,6449.0,0.932,0.5,34029.0,62743.0,28.0,12.0,23.0,12.0,11.0,28.0,30.0,58.0,28.6,18044.0,63026.0,207.0,3.0,4.0,5.0,5.0,5.0,2.0
2019,8,경상북도,성주군,0.1768115942028985,0.0979303728070175,0.1347305389221557,0.1397058823529411,0.1796610169491525,0.1050454921422663,61.0,1429.0,45.0,190.0,53.0,1778.0,345.0,14592.0,334.0,1360.0,295.0,16926.0,97.65594551282052,0.0731089743589743,99.98056089743592,0.0407211538461538,96.64241987179489,0.0415384615384615,96.8330608974359,0.0220352564102564,98.78052884615386,0.0783333333333333,94.15782051282052,0.0743429487179487,92.621,52.0,5.0,8.0,1.0,377.0,592.0,16247.0,2809214.0,13584.0,13385.0,198.0,0.0,-83.0,199.0,266.0,41.0,57.0,62.0,302.0,385.0,0.07,6.62,0.09,9.21,0.16,15.23,0.24,16.96,117.37,0.15,14.44,0.71,46.74,1.84,62.12,4.61,66.18,41.42,0.68,54.01,1.32,69.65,2.14,76.93,4.69,80.38,69.42,2.72,88.54,8.54,99.4,12.0,99.76,13.0,100.0,7.79,1.03,23.15,1.76,42.73,3.04,47.2,4.54,56.36,95.21,4.12,60.5,7.35,68.28,8.39,87.29,12.45,97.68,19.53,0.18,8.82,0.27,13.5,0.46,21.07,1.18,27.82,116.23,0.44,21.87,1.38,46.07,5.4,73.31,13.0,97.45,31.68,36.0,0.33,13.0,0.12,31.0,0.29,2.0,0.02,7.0,0.06,10.0,0.09,9.0,0.08,147.25,1.363,81.397,0.754,65.853,0.61,108.0,10.0,40.0,0.9074,0.3333,0.1204,0.287,0.0185,0.0648,0.0926,0.0833,0.5528,0.4472,15.9,9.7,17835.0,11656.0,65.4,6179.0,34.6,13923.0,10584723.0,294.05,141.43,12.77,139.85,466.18,-5.2,-408.0,7885.0,-6.0,-358.0,5978.0,64.5,58.4,1.6,15.4,283.0,18348.0,7.9,245.0,16.3,2908.0,17835.0,27.3,39.6,14.1,34.2,6100.0,17835.0,631.0,11.3,14.0,1241.0,22.2,976.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,35.2,5957.0,16926.0,11.4,5.0,480.9,21168.0,100.8,4436.0,1.314,0.7,31195.0,44015.0,14.0,7.0,16.0,6.0,10.0,22.0,16.0,38.0,30.5,13395.0,43968.0,36.0,3.0,3.0,3.0,3.0,3.0,2.0
2019,11,서울특별시,금천구,0.0317988291644491,0.0008878037953612,0.0367647058823529,0.0183572073815976,0.0322003577817531,0.0213693069897928,717.0,8.0,20.0,569.0,126.0,1432.0,22548.0,9011.0,544.0,30996.0,3913.0,67012.0,100.2,0.32,106.86,0.3,95.65,0.0,102.77,0.59,108.55,0.68,94.03,0.01,88.236,583.0,43.0,284.0,20.0,1397.0,79.0,14618.0,16058656.0,207727.0,112079.0,94901.0,748.0,-148.0,939.0,1288.0,897.0,696.0,733.0,2569.0,2717.0,0.01,0.73,0.68,39.55,2.56,66.67,6.47,72.84,39.68,0.1,9.74,1.35,66.67,4.43,70.33,8.34,95.9,29.6,3.16,89.22,11.0,100.0,12.0,100.0,13.0,100.0,7.76,9.87,100.0,11.0,100.0,12.0,100.0,13.0,100.0,3.95,3.78,70.93,7.52,100.0,12.0,100.0,13.0,100.0,10.63,5.44,99.65,11.0,100.0,12.0,100.0,13.0,100.0,5.82,4.13,85.5,11.0,100.0,12.0,100.0,13.0,100.0,10.03,10.0,99.74,11.0,100.0,12.0,100.0,13.0,100.0,4.94,250.0,0.45,68.0,0.12,104.0,0.19,14.0,0.02,76.0,0.14,9.0,0.02,40.0,0.07,756.775,1.349,402.291,0.717,354.485,0.632,561.0,17.0,154.0,0.9697,0.4456,0.1212,0.1854,0.025,0.1355,0.016,0.0713,0.5316,0.4684,29.7,25.3,99315.0,46156.0,46.5,53159.0,53.5,232810.0,13012685.0,43.46,25.11,0.64,17.71,12.44,1.7,1270.0,73554.0,3.5,1948.0,55701.0,53.8,49.4,13.0,1.5,85.0,55811.0,8.2,714.0,7.0,6913.0,99315.0,31.8,43.0,20.4,38.0,37778.0,99315.0,5743.0,19.5,157.0,8038.0,9.3,2161.0,19.0,0.0,0.0,0.0,0.0,0.0,18.0,18.2,12166.0,67012.0,3.0,7.0,1042.4,242686.0,145.2,33814.0,0.709,0.4,87581.0,232810.0,115.0,52.0,90.0,52.0,38.0,64.0,45.0,109.0,15.9,37013.0,232889.0,3.586206896551724,2.0,2.0,4.0,3.0,2.0,3.0
2019,6,부산광역시,연제구,0.1701287715010809,0.0436865839909808,0.1085271317829457,0.051142347889492,0.1118421052631579,0.0693505569391609,1810.0,465.0,98.0,2525.0,170.0,5068.0,10639.0,10644.0,903.0,49372.0,1520.0,73078.0,96.77,-0.11,106.89,-0.09,98.37,-0.07,96.09,-0.22,108.15,-0.11,96.08,-0.09,87.391,353.0,27.0,269.0,21.0,449.0,42.0,15021.0,11724669.0,113096.0,59443.0,53653.0,0.0,-198.0,390.0,463.0,1152.0,1277.0,550.0,2092.0,2290.0,0.03,2.84,0.66,34.85,2.9,63.46,4.39,85.88,38.68,0.26,24.93,2.0,54.51,4.34,84.98,6.73,99.91,28.84,3.4,88.96,11.0,100.0,12.0,100.0,13.0,100.0,8.45,10.0,100.0,11.0,100.0,12.0,100.0,13.0,100.0,3.89,3.68,63.02,9.11,100.0,12.0,100.0,13.0,100.0,11.54,6.2,100.0,11.0,100.0,12.0,100.0,13.0,100.0,5.34,6.19,95.44,11.0,100.0,12.0,100.0,13.0,100.0,8.16,10.0,100.0,11.0,100.0,12.0,100.0,13.0,100.0,3.51,108.0,0.32,40.0,0.12,115.0,0.34,16.0,0.05,25.0,0.07,8.0,0.02,25.0,0.07,521.784,1.548,255.747,0.759,266.041,0.789,337.0,16.0,89.0,0.9525,0.3205,0.1187,0.3412,0.0475,0.0742,0.0237,0.0742,0.4901,0.5099,23.4,19.2,83398.0,51155.0,61.3,32243.0,38.7,209395.0,12094555.0,40.64,36.66,3.67,0.3,17.12,1.1,649.0,56701.0,0.9,370.0,40921.0,37.8,33.6,6.3,2.4,135.0,55697.0,7.3,719.0,8.4,7003.0,83398.0,30.5,45.0,16.9,29.0,24206.0,83398.0,4872.0,11.5,101.0,8780.0,22.9,4800.0,18.0,2.0,0.0,1.0,1.0,0.0,16.0,27.2,19894.0,73078.0,1.9,4.0,434.3,90941.0,80.6,16876.0,0.909,0.5,98311.0,209395.0,82.0,36.0,99.0,40.0,59.0,61.0,46.0,107.0,17.5,36758.0,210011.0,201.0,1.0,4.0,4.0,2.0,3.0,1.0
2019,5,경기도,동두천시,0.1815222446132382,0.0602409638554216,0.1632124352331606,0.0807493840360745,0.2261484098939929,0.1052547260493431,1171.0,395.0,63.0,1737.0,576.0,3942.0,6451.0,6557.0,386.0,21511.0,2547.0,37452.0,106.26,-0.05,104.54,-0.06,99.81,-0.01,110.72,-0.11,105.23,-0.12,97.89,-0.01,91.674,230.0,14.0,116.0,8.0,424.0,155.0,9356.0,5130376.0,62888.0,28159.0,34729.0,0.0,-112.0,254.0,219.0,306.0,453.0,481.0,1041.0,1153.0,0.08,8.28,0.26,25.8,0.55,32.59,0.93,32.9,71.94,0.31,31.39,0.55,33.33,1.59,33.33,2.56,65.29,51.15,1.81,86.19,6.88,98.94,10.93,99.75,13.0,99.75,9.32,6.68,99.93,10.52,100.0,12.0,100.0,13.0,100.0,3.48,3.49,44.89,4.07,63.8,5.47,89.81,8.52,94.77,24.64,3.9,65.88,6.67,87.48,9.96,100.0,13.0,100.0,13.12,1.62,37.17,5.16,86.08,8.1,97.19,13.0,97.98,20.36,5.1,96.58,7.45,100.0,12.0,100.0,13.0,100.0,6.62,71.0,0.34,28.0,0.13,61.0,0.29,4.0,0.02,7.0,0.03,14.0,0.07,26.0,0.12,328.481,1.557,168.253,0.797,160.229,0.759,211.0,16.0,83.0,0.9242,0.3365,0.1327,0.2891,0.019,0.0332,0.0664,0.1232,0.5122,0.4878,30.0,12.7,37297.0,21008.0,56.3,16289.0,43.7,90321.0,33565811.0,89.97,64.44,11.54,13.98,281.66,-3.0,-698.0,23114.0,-2.8,-470.0,16908.0,66.8,49.5,3.8,4.5,117.0,25751.0,9.7,370.0,10.4,3861.0,37297.0,35.3,42.8,27.8,30.0,11205.0,37297.0,2052.0,27.0,97.0,3587.0,25.1,2381.0,19.0,1.0,1.0,0.0,0.0,0.0,11.0,16.0,6009.0,37452.0,7.4,7.0,309.9,29366.0,70.3,6662.0,0.854,0.4,38230.0,94768.0,25.0,19.0,38.0,22.0,16.0,38.0,32.0,70.0,18.9,17968.0,95233.0,123.0,3.0,4.0,4.0,4.0,4.0,3.0
2019,6,경상남도,산청군,0.4598540145985401,0.1719417146729922,0.1278409090909091,0.1773700305810397,0.1834061135371179,0.1739467254633216,63.0,2537.0,45.0,232.0,42.0,2919.0,137.0,14755.0,352.0,1308.0,229.0,16781.0,103.09318910256412,0.0622115384615384,101.67479166666668,0.0586378205128205,95.70596153846154,0.0725961538461538,103.7688782051282,0.061025641025641,101.31876602564104,0.0781891025641025,93.9673717948718,0.1076282051282051,94.928,35.0,4.0,4.0,0.0,297.0,707.0,14892.0,2018688.0,10812.0,10812.0,0.0,0.0,-7.0,84.0,84.0,111.0,118.0,23.0,218.0,225.0,0.08,7.79,0.18,12.47,0.38,15.24,0.57,19.45,112.35,0.25,22.65,0.7,33.2,1.63,41.77,3.58,65.24,43.99,0.39,37.85,0.62,49.64,2.06,56.06,4.06,65.65,85.07,1.08,78.03,6.28,99.8,12.0,100.0,13.0,100.0,9.38,0.47,22.76,0.91,36.35,2.05,43.96,3.53,49.62,96.44,1.88,57.49,7.06,67.58,8.34,76.11,9.59,93.05,22.76,0.04,3.4,0.08,7.81,0.88,15.57,1.81,23.75,112.64,0.13,13.16,1.46,41.72,5.41,63.68,9.2,90.03,35.4,26.0,0.3,10.0,0.11,18.0,0.2,2.0,0.02,4.0,0.05,15.0,0.17,13.0,0.15,130.444,1.482,63.611,0.723,66.834,0.759,88.0,14.0,42.0,0.8409,0.2955,0.1136,0.2045,0.0227,0.0455,0.1705,0.1477,0.4876,0.5124,15.0,7.4,15356.0,10301.0,67.1,5055.0,32.9,5789.0,10461334.0,459.51,355.03,41.46,63.02,1109.04,-7.8,-425.0,5436.0,-8.8,-358.0,4082.0,65.2,57.6,5.8,21.2,344.0,16222.0,7.5,154.0,21.1,3236.0,15356.0,31.1,40.4,22.2,37.8,5801.0,15356.0,461.0,14.3,12.0,839.0,4.9,174.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,36.9,6193.0,16781.0,31.1,11.0,381.0,13495.0,89.6,3174.0,1.324,0.6,20509.0,35417.0,5.0,5.0,13.0,7.0,6.0,23.0,16.0,39.0,34.4,12269.0,35652.0,23.0,4.0,4.0,2.0,5.0,3.0,3.0
2019,7,전라남도,광양시,0.2094430992736077,0.1424725314705668,0.1452455590386625,0.1474952290076336,0.2331432405233143,0.1513892796266569,173.0,1958.0,139.0,6183.0,695.0,9148.0,826.0,13743.0,957.0,41920.0,2981.0,60427.0,103.48,0.11,103.39,0.12,98.75,0.03,107.92,0.07,104.74,0.11,98.19,0.02,89.41,492.0,37.0,422.0,29.0,928.0,1208.0,20251.0,10869045.0,76082.0,46711.0,29371.0,0.0,-141.0,426.0,619.0,436.0,384.0,362.0,1224.0,1365.0,0.1,10.18,0.42,32.28,0.85,44.48,1.54,60.11,64.4,0.46,45.84,1.53,66.34,3.92,79.19,8.46,97.97,23.31,1.41,75.43,4.67,93.15,8.63,96.05,11.14,96.46,14.42,5.91,95.05,10.3,99.97,12.0,100.0,13.0,100.0,4.33,2.56,48.52,4.56,85.19,6.35,93.25,8.63,95.05,24.14,4.9,90.85,8.46,98.71,10.21,99.8,11.64,99.9,6.93,0.72,36.53,2.21,74.07,5.42,85.22,8.79,92.75,33.07,2.96,90.27,8.12,98.52,11.92,99.7,13.0,99.85,8.16,113.0,0.44,33.0,0.13,58.0,0.23,10.0,0.04,9.0,0.04,14.0,0.05,18.0,0.07,371.641,1.457,203.035,0.796,168.606,0.661,255.0,17.0,108.0,0.9333,0.4431,0.1294,0.2275,0.0392,0.0353,0.0549,0.0706,0.5463,0.4537,31.6,24.6,56134.0,33901.0,60.4,22233.0,39.6,141075.0,176886009.0,487.6,125.48,16.05,346.07,590.76,-1.0,-444.0,43976.0,-1.5,-492.0,32619.0,69.6,62.6,10.0,11.3,327.0,28989.0,7.5,663.0,6.9,3886.0,56134.0,23.1,34.6,10.6,26.8,15035.0,56134.0,3906.0,16.4,129.0,7854.0,10.0,1561.0,37.0,2.0,1.0,1.0,0.0,0.0,28.0,23.1,13940.0,60427.0,6.4,10.0,522.5,81906.0,81.1,12712.0,1.272,0.6,87990.0,156750.0,55.0,35.0,91.0,36.0,55.0,38.0,24.0,62.0,12.2,18585.0,151729.0,55.0,3.0,3.0,3.0,2.0,2.0,2.0
2019,3,경기도,양주시,0.1883727557708749,0.0021266759130836,0.1191222570532915,0.0614259658986329,0.1550680786686838,0.06679186228482,1322.0,23.0,114.0,3671.0,205.0,5335.0,7018.0,10815.0,957.0,59763.0,1322.0,79875.0,102.06,-0.12,118.96,-0.26,107.72,-0.14,103.62,-0.14,124.51,-0.31,109.9,-0.12,88.602,363.0,28.0,284.0,21.0,891.0,393.0,19499.0,13030060.0,128326.0,67091.0,49616.0,11619.0,771.0,974.0,652.0,1415.0,966.0,884.0,3273.0,2502.0,0.0,0.02,0.04,3.92,0.45,27.24,0.8,35.84,76.13,0.04,3.71,0.59,33.03,1.46,56.3,3.88,67.46,46.69,1.14,67.14,5.25,94.57,11.07,97.9,13.0,98.81,14.22,5.35,97.28,11.0,100.0,12.0,100.0,13.0,100.0,4.78,2.11,28.31,3.87,58.54,5.98,92.25,9.88,95.92,27.37,3.61,64.58,7.94,96.67,11.34,100.0,13.0,100.0,12.13,0.12,7.03,1.02,28.16,7.12,86.32,12.87,94.9,37.68,1.1,29.26,9.46,97.65,12.0,100.0,13.0,100.0,18.75,145.0,0.28,60.0,0.12,168.0,0.33,20.0,0.04,28.0,0.05,23.0,0.04,72.0,0.14,848.569,1.645,438.135,0.849,410.435,0.795,516.0,17.0,143.0,0.9671,0.281,0.1163,0.3256,0.0388,0.0543,0.0446,0.1395,0.5163,0.4837,32.5,28.7,81582.0,44388.0,54.4,37194.0,45.6,166735.0,150455382.0,190.71,160.99,4.0,25.71,708.97,3.2,1807.0,55796.0,2.8,1120.0,39769.0,67.0,63.3,7.7,5.5,273.0,49282.0,9.4,975.0,6.7,5437.0,81582.0,34.9,52.5,16.8,24.4,19909.0,81582.0,5758.0,22.2,235.0,10564.0,12.5,2787.0,48.0,1.0,0.0,1.0,0.0,0.0,33.0,6.2,4958.0,79875.0,6.7,15.0,417.2,92748.0,83.7,18597.0,1.03,0.5,103867.0,222314.0,85.0,57.0,125.0,74.0,51.0,67.0,51.0,118.0,14.5,31733.0,218864.0,9.0,3.0,4.0,2.0,4.0,3.0,3.0
2019,5,경기도,양평군,0.1998290232955759,0.092925718404928,0.1451247165532879,0.1504266972360209,0.2108559498956158,0.1186519132428143,935.0,2836.0,128.0,1181.0,303.0,5383.0,4679.0,30519.0,882.0,7851.0,1437.0,45368.0,99.16050462962964,0.348462962962963,104.59366666666666,0.1053657407407407,95.61147685185183,0.1027592592592592,99.9983888888889,0.4287546296296296,106.7785648148148,0.1342314814814815,94.50766666666668,0.1376712962962963,89.759,230.0,22.0,47.0,4.0,1580.0,1114.0,34268.0,7593463.0,70562.0,57413.0,13148.0,0.0,486.0,751.0,423.0,488.0,330.0,327.0,1566.0,1080.0,0.09,8.52,0.26,19.72,0.39,27.67,0.82,36.59,93.44,0.42,32.29,1.15,53.54,2.22,64.81,4.75,68.66,38.62,0.52,43.65,1.14,69.49,2.5,76.23,5.38,83.79,43.33,2.12,91.12,7.78,99.24,12.0,100.0,13.0,100.0,7.46,0.86,20.23,1.96,40.22,3.38,48.45,5.37,54.51,74.85,3.39,58.59,7.33,66.27,8.18,72.4,10.17,96.39,22.9,0.15,14.69,0.3,28.92,0.58,41.63,1.74,53.92,79.93,0.47,46.4,1.41,85.24,4.54,98.86,13.0,100.0,17.38,86.0,0.19,49.0,0.11,151.0,0.34,14.0,0.03,26.0,0.06,89.0,0.2,30.0,0.07,636.528,1.43,327.463,0.736,309.062,0.695,445.0,17.0,124.0,0.9618,0.1933,0.1101,0.3393,0.0315,0.0584,0.2,0.0674,0.5145,0.4855,22.1,17.7,45895.0,29409.0,64.1,16486.0,35.9,88809.0,51198870.0,41.26,36.7,3.6,0.96,535.24,-2.3,-535.0,23011.0,-3.9,-637.0,16447.0,67.7,63.3,7.5,9.0,363.0,40476.0,8.5,512.0,11.5,5262.0,45895.0,38.1,56.9,19.2,30.8,14153.0,45895.0,2086.0,12.8,51.0,3975.0,10.9,1269.0,25.0,1.0,1.0,0.0,0.0,0.0,22.0,16.2,7370.0,45368.0,15.4,18.0,280.3,32761.0,71.5,8362.0,1.024,0.5,59992.0,116874.0,27.0,25.0,31.0,14.0,17.0,52.0,47.0,99.0,23.6,27500.0,116517.0,40.0,2.0,4.0,4.0,3.0,3.0,3.0
